"source","page","urls","row","order"
"./googleresults/NewScientist/crops/search (26).html",26,"https://www.newscientist.com/article/2358821-early-hominin-paranthropus-may-have-used-sophisticated-stone-tools/",10,778
"./googleresults/NewScientist/farming/search (27).html",27,"https://www.newscientist.com/article/2394964-invasive-beetle-could-threaten-ecuadors-eucalyptus-plantations/",3,781
"./googleresults/NewScientist/crops/search (27).html",27,"https://www.newscientist.com/article/mg26034660-800-how-did-paranthropus-the-last-of-the-ape-people-survive-for-so-long/",1,789
"./googleresults/NewScientist/crops/search (27).html",27,"https://www.newscientist.com/article/2378234-ancient-plants-leaves-didnt-follow-golden-rule-as-modern-ones-do/",2,790
"./googleresults/NewScientist/crops/search (27).html",27,"https://www.newscientist.com/article/2399171-why-7-million-uk-smart-meters-will-stop-working-and-what-it-will-mean/",3,791
"./googleresults/NewScientist/crops/search (27).html",27,"https://www.newscientist.com/article/mg26034692-100-the-magnificent-medieval-map-that-made-cartography-into-a-science/",4,792
"./googleresults/NewScientist/crops/search (27).html",27,"https://www.newscientist.com/article/2408532-the-best-photos-of-the-natural-world-in-2023/",7,795
"./googleresults/NewScientist/crops/search (27).html",27,"https://www.newscientist.com/article/2408555-genome-analysis-reveals-genetic-diversity-of-indigenous-australians/",9,797
"./googleresults/NewScientist/crops/search (27).html",27,"https://www.newscientist.com/article/2394880-mathematicians-found-a-guaranteed-way-to-win-the-lottery-in-2023/",10,798
"./googleresults/NewScientist/farming/search (28).html",28,"https://www.newscientist.com/article/2361908-lion-infected-with-covid-19-probably-passed-it-on-to-two-zoo-workers/",10,808
"./googleresults/NewScientist/farming/search (29).html",29,"https://www.newscientist.com/article/mg25834402-700-inside-the-fight-for-europes-first-wild-river-national-park/",1,809
"./googleresults/NewScientist/farming/search (29).html",29,"https://www.newscientist.com/issue/3425/",7,815
"./googleresults/NewScientist/farming/search (29).html",29,"https://www.newscientist.com/article/2366639-ultra-tough-battery-survives-hammer-blows-and-being-run-over-by-a-car/",9,817
